,Date,Income,Outcome,Balance,Key,Inflation,Gold,Inflation_diff,Key_diff,lag1,Key_lag1,lag2,Key_lag2,lag3,Key_lag3,lag4,Key_lag4,lag5,Key_lag5,lag7,Key_lag7,lag14,Key_lag14,lag21,Key_lag21,Inflation_lag1,Inflation_lag2,Inflation_lag3,Inflation_lag4,Inflation_lag5,Inflation_lag7,Inflation_lag14,Inflation_lag21,Gold_lag1,Gold_lag2,Gold_lag3,Gold_lag4,Gold_lag5,Gold_lag7,Gold_lag14,Gold_lag21,year,month,day,MA7,MA30,profit_tax,nds_tax,essb_tax,Weekday,is_holyday
0,2017-01-09,1.3430284451958885,1.487864846148386,-0.1559036386263838,10.0,5.0,2262.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,1,9,,,False,False,False,0,False
1,2017-01-10,1.0686103210858036,1.1941824549802276,-0.12557213390759098,10.0,5.0,2264.82,0.0,0.0,-0.1559036386263838,10.0,,,,,,,,,,,,,,,5.0,,,,,,,,2262.82,,,,,,,,2017,1,10,,,False,False,False,1,False
2,2017-01-11,0.9444291149567445,0.9366625183417425,0.0077665966202687545,10.0,5.0,2280.67,0.0,0.0,-0.12557213390759098,10.0,-0.1559036386263838,10.0,,,,,,,,,,,,,5.0,5.0,,,,,,,2264.82,2262.82,,,,,,,2017,1,11,,,False,False,False,2,False
3,2017-01-12,1.6722020837242924,0.8753789642569223,0.8003907709476724,10.0,5.0,2297.0,0.0,0.0,0.0077665966202687545,10.0,-0.12557213390759098,10.0,-0.1559036386263838,10.0,,,,,,,,,,,5.0,5.0,5.0,,,,,,2280.67,2264.82,2262.82,,,,,,2017,1,12,,,False,False,False,3,False
4,2017-01-13,0.9559239896622695,0.9756451203419984,-0.019721130679728725,10.0,5.0,2308.2,0.0,0.0,0.8003907709476724,10.0,0.0077665966202687545,10.0,-0.12557213390759098,10.0,-0.1559036386263838,10.0,,,,,,,,,5.0,5.0,5.0,5.0,,,,,2297.0,2280.67,2264.82,2262.82,,,,,2017,1,13,,,False,False,False,4,False
5,2017-01-14,0.0,0.0,0.0,10.0,5.0,2283.58,0.0,0.0,-0.019721130679728725,10.0,0.8003907709476724,10.0,0.0077665966202687545,10.0,-0.12557213390759098,10.0,-0.1559036386263838,10.0,,,,,,,5.0,5.0,5.0,5.0,5.0,,,,2308.2,2297.0,2280.67,2264.82,2262.82,,,,2017,1,14,,,False,False,False,5,True
6,2017-01-15,0.0,0.0,0.0,10.0,5.0,2283.58,0.0,0.0,0.0,10.0,-0.019721130679728725,10.0,0.8003907709476724,10.0,0.0077665966202687545,10.0,-0.12557213390759098,10.0,,,,,,,5.0,5.0,5.0,5.0,5.0,,,,2283.58,2308.2,2297.0,2280.67,2264.82,,,,2017,1,15,0.07242292347917681,,False,False,False,6,True
7,2017-01-16,1.0823413586798478,1.0243449325493723,0.0579964261304756,10.0,5.0,2283.58,0.0,0.0,0.0,10.0,0.0,10.0,-0.019721130679728725,10.0,0.8003907709476724,10.0,0.0077665966202687545,10.0,-0.1559036386263838,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2283.58,2283.58,2308.2,2297.0,2280.67,2262.82,,,2017,1,16,0.10298007558729957,,False,False,False,0,False
8,2017-01-17,0.8963335667054485,1.4483640095249777,-0.5485185355650501,10.0,5.0,2304.95,0.0,0.0,0.0579964261304756,10.0,0.0,10.0,0.0,10.0,-0.019721130679728725,10.0,0.8003907709476724,10.0,-0.12557213390759098,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2283.58,2283.58,2283.58,2308.2,2297.0,2264.82,,,2017,1,17,0.04255916106480541,,False,False,False,1,False
9,2017-01-18,0.7547589142354276,0.8795602298573381,-0.12480131562191048,10.0,5.0,2325.18,0.0,0.0,-0.5485185355650501,10.0,0.0579964261304756,10.0,0.0,10.0,0.0,10.0,-0.019721130679728725,10.0,0.0077665966202687545,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2304.95,2283.58,2283.58,2283.58,2308.2,2280.67,,,2017,1,18,0.023620887887351227,,False,False,False,2,False
10,2017-01-19,0.9498771712289817,0.9552678729316222,-0.005390701700006988,10.0,5.0,2307.12,0.0,0.0,-0.12480131562191048,10.0,-0.5485185355650501,10.0,0.0579964261304756,10.0,0.0,10.0,0.0,10.0,0.8003907709476724,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2325.18,2304.95,2283.58,2283.58,2283.58,2297.0,,,2017,1,19,-0.09149075106231727,,False,False,False,3,False
11,2017-01-20,1.0241865620952701,1.1380867931497325,-0.11390023104129549,10.0,5.0,2296.25,0.0,0.0,-0.005390701700006988,10.0,-0.12480131562191048,10.0,-0.5485185355650501,10.0,0.0579964261304756,10.0,0.0,10.0,-0.019721130679728725,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2307.12,2325.18,2304.95,2283.58,2283.58,2308.2,,,2017,1,20,-0.10494490825682679,,True,True,False,4,False
12,2017-01-21,0.0,0.0,0.0,10.0,5.0,2300.38,0.0,0.0,-0.11390023104129549,10.0,-0.005390701700006988,10.0,-0.12480131562191048,10.0,-0.5485185355650501,10.0,0.0579964261304756,10.0,0.0,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2296.25,2307.12,2325.18,2304.95,2283.58,2283.58,,,2017,1,21,-0.10494490825682679,,False,False,False,5,True
13,2017-01-22,0.0,0.0,0.0,10.0,5.0,2300.38,0.0,0.0,0.0,10.0,-0.11390023104129549,10.0,-0.005390701700006988,10.0,-0.12480131562191048,10.0,-0.5485185355650501,10.0,0.0,10.0,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,2300.38,2296.25,2307.12,2325.18,2304.95,2283.58,,,2017,1,22,-0.10494490825682679,,False,False,False,6,True
14,2017-01-23,1.1107177636043406,1.2200637878081988,-0.10934602420385839,10.0,5.0,2300.38,0.0,0.0,0.0,10.0,0.0,10.0,-0.11390023104129549,10.0,-0.005390701700006988,10.0,-0.12480131562191048,10.0,0.0579964261304756,10.0,-0.1559036386263838,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2300.38,2300.38,2296.25,2307.12,2325.18,2283.58,2262.82,,2017,1,23,-0.12885097259030306,,False,False,False,0,False
15,2017-01-24,1.0404757744250093,0.967099810132594,0.07337596429241532,10.0,5.0,2322.0,0.0,0.0,-0.10934602420385839,10.0,0.0,10.0,0.0,10.0,-0.11390023104129549,10.0,-0.005390701700006988,10.0,-0.5485185355650501,10.0,-0.12557213390759098,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2300.38,2300.38,2300.38,2296.25,2307.12,2304.95,2264.82,,2017,1,24,-0.04000890118209371,,False,False,False,1,False
16,2017-01-25,1.0799640656748748,1.1937266380122407,-0.11376257233736582,10.0,5.0,2309.96,0.0,0.0,0.07337596429241532,10.0,-0.10934602420385839,10.0,0.0,10.0,0.0,10.0,-0.11390023104129549,10.0,-0.12480131562191048,10.0,0.0077665966202687545,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2322.0,2300.38,2300.38,2300.38,2296.25,2325.18,2280.67,,2017,1,25,-0.03843193785573018,,False,False,False,2,False
17,2017-01-26,0.9782956311800286,1.112359273893516,-0.13406364271348736,10.0,5.0,2288.67,0.0,0.0,-0.11376257233736582,10.0,0.07337596429241532,10.0,-0.10934602420385839,10.0,0.0,10.0,0.0,10.0,-0.005390701700006988,10.0,0.8003907709476724,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2309.96,2322.0,2300.38,2300.38,2300.38,2307.12,2297.0,,2017,1,26,-0.05681378657194166,,False,False,False,3,False
18,2017-01-27,1.196395889745701,1.395696227360433,-0.19848347820723888,10.0,5.0,2284.59,0.0,0.0,-0.13406364271348736,10.0,-0.11376257233736582,10.0,0.07337596429241532,10.0,-0.10934602420385839,10.0,0.0,10.0,-0.11390023104129549,10.0,-0.019721130679728725,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2288.67,2309.96,2322.0,2300.38,2300.38,2296.25,2308.2,,2017,1,27,-0.06889710759564786,,False,False,False,4,False
19,2017-01-28,0.0,0.0,0.0,10.0,5.0,2296.54,0.0,0.0,-0.19848347820723888,10.0,-0.13406364271348736,10.0,-0.11376257233736582,10.0,0.07337596429241532,10.0,-0.10934602420385839,10.0,0.0,10.0,0.0,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2284.59,2288.67,2309.96,2322.0,2300.38,2300.38,2283.58,,2017,1,28,-0.06889710759564786,,False,False,False,5,True
20,2017-01-29,0.0,0.0,0.0,10.0,5.0,2296.54,0.0,0.0,0.0,10.0,-0.19848347820723888,10.0,-0.13406364271348736,10.0,-0.11376257233736582,10.0,0.07337596429241532,10.0,0.0,10.0,0.0,10.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2296.54,2284.59,2288.67,2309.96,2322.0,2300.38,2283.58,,2017,1,29,-0.06889710759564786,,False,False,False,6,True
21,2017-01-30,1.3037324465467592,1.461530955066114,-0.1547027394449702,10.0,5.0,2296.54,0.0,0.0,0.0,10.0,0.0,10.0,-0.19848347820723888,10.0,-0.13406364271348736,10.0,-0.11376257233736582,10.0,-0.10934602420385839,10.0,0.0579964261304756,10.0,-0.1559036386263838,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2296.54,2296.54,2284.59,2288.67,2309.96,2300.38,2283.58,2262.82,2017,1,30,-0.07537663834437813,,False,False,False,0,False
22,2017-01-31,1.2604019846416386,1.2874019288241763,-0.02699994416937068,10.0,5.0,2301.46,0.0,0.0,-0.1547027394449702,10.0,0.0,10.0,0.0,10.0,-0.19848347820723888,10.0,-0.13406364271348736,10.0,0.07337596429241532,10.0,-0.5485185355650501,10.0,-0.12557213390759098,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2296.54,2296.54,2296.54,2284.59,2288.67,2322.0,2304.95,2264.82,2017,1,31,-0.089716053838919,,False,False,False,1,False
23,2017-02-01,0.9535028694125403,0.8601942251291382,0.09330864428340203,10.0,4.6,2315.82,-0.40000000000000036,0.0,-0.02699994416937068,10.0,-0.1547027394449702,10.0,0.0,10.0,0.0,10.0,-0.19848347820723888,10.0,-0.11376257233736582,10.0,-0.12480131562191048,10.0,0.0077665966202687545,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2301.46,2296.54,2296.54,2296.54,2284.59,2309.96,2325.18,2280.67,2017,2,1,-0.06013445146452357,,False,False,False,2,False
24,2017-02-02,0.9822268561291105,0.8989108102198515,0.08331604590925908,10.0,4.6,2346.2,0.0,0.0,0.09330864428340203,10.0,-0.02699994416937068,10.0,-0.1547027394449702,10.0,0.0,10.0,0.0,10.0,-0.13406364271348736,10.0,-0.005390701700006988,10.0,0.8003907709476724,10.0,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2315.82,2301.46,2296.54,2296.54,2296.54,2288.67,2307.12,2297.0,2017,2,2,-0.02908021023270266,,False,False,False,3,False
25,2017-02-03,0.9875557893465012,0.9807645904058155,0.006791198935418914,10.0,4.6,2360.69,0.0,0.0,0.08331604590925908,10.0,0.09330864428340203,10.0,-0.02699994416937068,10.0,-0.1547027394449702,10.0,0.0,10.0,-0.19848347820723888,10.0,-0.11390023104129549,10.0,-0.019721130679728725,10.0,4.6,4.6,5.0,5.0,5.0,5.0,5.0,5.0,2346.2,2315.82,2301.46,2296.54,2296.54,2284.59,2296.25,2308.2,2017,2,3,0.0002447436448198846,,False,False,False,4,False
26,2017-02-04,0.0,0.0,0.0,10.0,4.6,2313.26,0.0,0.0,0.006791198935418914,10.0,0.08331604590925908,10.0,0.09330864428340203,10.0,-0.02699994416937068,10.0,-0.1547027394449702,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,5.0,5.0,5.0,5.0,5.0,2360.69,2346.2,2315.82,2301.46,2296.54,2296.54,2300.38,2283.58,2017,2,4,0.0002447436448198846,,False,False,False,5,True
27,2017-02-05,0.0,0.0,0.0,10.0,4.6,2313.26,0.0,0.0,0.0,10.0,0.006791198935418914,10.0,0.08331604590925908,10.0,0.09330864428340203,10.0,-0.02699994416937068,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,5.0,5.0,5.0,5.0,2313.26,2360.69,2346.2,2315.82,2301.46,2296.54,2300.38,2283.58,2017,2,5,0.0002447436448198846,,False,False,False,6,True
28,2017-02-06,0.9111923489453346,0.9434745893533297,-0.03228224040799516,10.0,4.6,2313.26,0.0,0.0,0.0,10.0,0.0,10.0,0.006791198935418914,10.0,0.08331604590925908,10.0,0.09330864428340203,10.0,-0.1547027394449702,10.0,-0.10934602420385839,10.0,0.0579964261304756,10.0,4.6,4.6,4.6,4.6,4.6,5.0,5.0,5.0,2313.26,2313.26,2360.69,2346.2,2315.82,2296.54,2300.38,2283.58,2017,2,6,0.01773338636438775,,False,False,False,0,False
29,2017-02-07,0.9119310502594479,0.9532203415877984,-0.0412892913283506,10.0,4.6,2306.41,0.0,0.0,-0.03228224040799516,10.0,0.0,10.0,0.0,10.0,0.006791198935418914,10.0,0.08331604590925908,10.0,-0.02699994416937068,10.0,0.07337596429241532,10.0,-0.5485185355650501,10.0,4.6,4.6,4.6,4.6,4.6,5.0,5.0,5.0,2313.26,2313.26,2313.26,2360.69,2346.2,2301.46,2322.0,2304.95,2017,2,7,0.015692051055962046,-0.026059732427856384,False,False,False,1,False
30,2017-02-08,1.1024221678878618,0.9054784032195878,0.19694376466827418,10.0,4.6,2342.73,0.0,0.0,-0.0412892913283506,10.0,-0.03228224040799516,10.0,0.0,10.0,0.0,10.0,0.006791198935418914,10.0,0.09330864428340203,10.0,-0.11376257233736582,10.0,-0.12480131562191048,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2306.41,2313.26,2313.26,2313.26,2360.69,2315.82,2309.96,2325.18,2017,2,8,0.030497068253800923,-0.014298152318034451,False,False,False,2,False
31,2017-02-09,1.5010317916895224,1.0717165026728905,0.4346808287785116,10.0,4.6,2364.18,0.0,0.0,0.19694376466827418,10.0,-0.0412892913283506,10.0,-0.03228224040799516,10.0,0.0,10.0,0.0,10.0,0.08331604590925908,10.0,-0.13406364271348736,10.0,-0.005390701700006988,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2342.73,2306.41,2313.26,2313.26,2313.26,2346.2,2288.67,2307.12,2017,2,9,0.08069203723512272,0.004376946438168966,False,False,False,3,False
32,2017-02-10,1.147702380212817,0.9641494958447594,0.18355288435489064,10.0,4.6,2356.4,0.0,0.0,0.4346808287785116,10.0,0.19694376466827418,10.0,-0.0412892913283506,10.0,-0.03228224040799516,10.0,0.0,10.0,0.006791198935418914,10.0,-0.19848347820723888,10.0,-0.11390023104129549,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2364.18,2342.73,2306.41,2313.26,2313.26,2360.69,2284.59,2296.25,2017,2,10,0.10594370658076155,0.010236489362656363,False,False,False,4,False
33,2017-02-11,0.0,0.0,0.0,10.0,4.6,2319.04,0.0,0.0,0.18355288435489064,10.0,0.4346808287785116,10.0,0.19694376466827418,10.0,-0.0412892913283506,10.0,-0.03228224040799516,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2356.4,2364.18,2342.73,2306.41,2313.26,2313.26,2296.54,2300.38,2017,2,11,0.10594370658076155,-0.016443203002266052,False,False,False,5,True
34,2017-02-12,0.0,0.0,0.0,10.0,4.6,2319.04,0.0,0.0,0.0,10.0,0.18355288435489064,10.0,0.4346808287785116,10.0,0.19694376466827418,10.0,-0.0412892913283506,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2319.04,2356.4,2364.18,2342.73,2306.41,2313.26,2296.54,2300.38,2017,2,12,0.10594370658076155,-0.015785831979608426,False,False,False,6,True
35,2017-02-13,1.1024737343208666,1.29294362217197,-0.19046988785110308,10.0,4.6,2319.04,0.0,0.0,0.0,10.0,0.0,10.0,0.18355288435489064,10.0,0.4346808287785116,10.0,0.19694376466827418,10.0,-0.03228224040799516,10.0,-0.1547027394449702,10.0,-0.10934602420385839,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2319.04,2319.04,2356.4,2364.18,2342.73,2313.26,2296.54,2300.38,2017,2,13,0.0833454712317461,-0.02213482824131186,False,False,False,0,False
36,2017-02-14,0.982352785046438,1.0685305557955502,-0.08617777074911219,10.0,4.6,2294.96,0.0,0.0,-0.19046988785110308,10.0,0.0,10.0,0.0,10.0,0.18355288435489064,10.0,0.4346808287785116,10.0,-0.0412892913283506,10.0,-0.02699994416937068,10.0,0.07337596429241532,10.0,4.6,4.6,4.6,4.6,4.6,4.6,5.0,5.0,2319.04,2319.04,2319.04,2356.4,2364.18,2306.41,2301.46,2322.0,2017,2,14,0.07693283131449447,-0.0250074205996156,False,False,False,1,False
37,2017-02-15,1.0797501307895907,1.0455795814722522,0.034170549317338435,10.0,4.6,2282.65,0.0,0.0,-0.08617777074911219,10.0,-0.19046988785110308,10.0,0.0,10.0,0.0,10.0,0.18355288435489064,10.0,0.19694376466827418,10.0,0.09330864428340203,10.0,-0.11376257233736582,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2294.96,2319.04,2319.04,2319.04,2356.4,2342.73,2315.82,2309.96,2017,2,15,0.05367951483578935,-0.02580161649338684,False,False,False,2,False
38,2017-02-16,1.1274411676292124,0.8573460728820845,0.270095094760295,10.0,4.6,2236.21,0.0,0.0,0.034170549317338435,10.0,-0.08617777074911219,10.0,-0.19046988785110308,10.0,0.0,10.0,0.0,10.0,0.4346808287785116,10.0,0.08331604590925908,10.0,-0.13406364271348736,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2282.65,2294.96,2319.04,2319.04,2319.04,2364.18,2346.2,2288.67,2017,2,16,0.030167267118901258,0.0014855045174579954,False,False,False,3,False
39,2017-02-17,1.002798216997122,0.9187118264698813,0.08408639051407372,10.0,4.6,2272.45,0.0,0.0,0.270095094760295,10.0,0.034170549317338435,10.0,-0.08617777074911219,10.0,-0.19046988785110308,10.0,0.0,10.0,0.18355288435489064,10.0,0.006791198935418914,10.0,-0.19848347820723888,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2236.21,2282.65,2294.96,2319.04,2319.04,2356.4,2360.69,2284.59,2017,2,17,0.015957767998784556,0.008448428055324137,False,False,False,4,False
40,2017-02-18,0.0,0.0,0.0,10.0,4.6,2300.29,0.0,0.0,0.08408639051407372,10.0,0.270095094760295,10.0,0.034170549317338435,10.0,-0.08617777074911219,10.0,-0.19046988785110308,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2272.45,2236.21,2282.65,2294.96,2319.04,2319.04,2313.26,2296.54,2017,2,18,0.015957767998784556,0.008628118111991037,False,False,False,5,True
41,2017-02-19,0.0,0.0,0.0,10.0,4.6,2300.29,0.0,0.0,0.0,10.0,0.08408639051407372,10.0,0.270095094760295,10.0,0.034170549317338435,10.0,-0.08617777074911219,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2300.29,2272.45,2236.21,2282.65,2294.96,2319.04,2313.26,2296.54,2017,2,19,0.015957767998784556,0.01242479248003422,False,False,False,6,True
42,2017-02-20,1.119652580240115,1.1444110985216633,-0.02475851828154834,10.0,4.6,2300.29,0.0,0.0,0.0,10.0,0.0,10.0,0.08408639051407372,10.0,0.270095094760295,10.0,0.034170549317338435,10.0,-0.19046988785110308,10.0,-0.03228224040799516,10.0,-0.1547027394449702,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2300.29,2300.29,2272.45,2236.21,2282.65,2319.04,2313.26,2296.54,2017,2,20,0.03963082079443524,0.011599508537315941,True,False,False,0,False
43,2017-02-21,1.2875369255930598,1.1564679953704227,0.131068930222637,10.0,4.6,2307.45,0.0,0.0,-0.02475851828154834,10.0,0.0,10.0,0.0,10.0,0.08408639051407372,10.0,0.270095094760295,10.0,-0.08617777074911219,10.0,-0.0412892913283506,10.0,-0.02699994416937068,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,5.0,2300.29,2300.29,2300.29,2272.45,2236.21,2294.96,2306.41,2301.46,2017,2,21,0.0706660637903994,0.015968472878070506,False,False,False,1,False
44,2017-02-22,1.4351970639838416,1.4220301184427053,0.022755521392292838,10.0,4.6,2285.64,0.0,0.0,0.131068930222637,10.0,-0.02475851828154834,10.0,0.0,10.0,0.0,10.0,0.08408639051407372,10.0,0.034170549317338435,10.0,0.19694376466827418,10.0,0.09330864428340203,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2307.45,2300.29,2300.29,2300.29,2272.45,2282.65,2342.73,2315.82,2017,2,22,0.06903534551539289,0.020371857731275547,False,False,False,2,False
45,2017-02-23,0.0,0.0,0.0,10.0,4.6,2286.78,0.0,0.0,0.022755521392292838,10.0,0.131068930222637,10.0,-0.02475851828154834,10.0,0.0,10.0,0.0,10.0,0.270095094760295,10.0,0.4346808287785116,10.0,0.08331604590925908,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2285.64,2307.45,2300.29,2300.29,2300.29,2236.21,2364.18,2346.2,2017,2,23,0.030450331978207897,0.017925992254861703,False,False,False,3,True
46,2017-02-24,0.0582287574507276,0.0051352494037719,0.05309350805353918,10.0,4.6,2286.78,0.0,0.0,0.0,10.0,0.022755521392292838,10.0,0.131068930222637,10.0,-0.02475851828154834,10.0,0.0,10.0,0.08408639051407372,10.0,0.18355288435489064,10.0,0.006791198935418914,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2286.78,2285.64,2307.45,2300.29,2300.29,2272.45,2356.4,2360.69,2017,2,24,0.02602277734098868,0.023487861601225204,False,False,False,4,False
47,2017-02-25,0.0,0.0,0.0,10.0,4.6,2286.78,0.0,0.0,0.05309350805353918,10.0,0.0,10.0,0.022755521392292838,10.0,0.131068930222637,10.0,-0.02475851828154834,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2286.78,2286.78,2285.64,2307.45,2300.29,2300.29,2319.04,2313.26,2017,2,25,0.02602277734098868,0.027956649691674784,False,False,False,5,True
48,2017-02-26,0.0,0.0,0.0,10.0,4.6,2286.78,0.0,0.0,0.0,10.0,0.05309350805353918,10.0,0.0,10.0,0.022755521392292838,10.0,0.131068930222637,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2286.78,2286.78,2286.78,2285.64,2307.45,2300.29,2319.04,2313.26,2017,2,26,0.02602277734098868,0.03457276563191607,False,False,False,6,True
49,2017-02-27,1.7643707025122455,1.882873212382471,-0.11886215537581134,10.0,4.6,2286.78,0.0,0.0,0.0,10.0,0.0,10.0,0.05309350805353918,10.0,0.0,10.0,0.022755521392292838,10.0,-0.02475851828154834,10.0,-0.19046988785110308,10.0,-0.03228224040799516,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2286.78,2286.78,2286.78,2286.78,2285.64,2300.29,2319.04,2313.26,2017,2,27,0.012579400613236816,0.030610693786055698,False,False,False,0,False
50,2017-02-28,1.5010317916895224,1.711702920347701,-0.21112799001511892,10.0,4.6,2340.04,0.0,0.0,-0.11886215537581134,10.0,0.0,10.0,0.0,10.0,0.05309350805353918,10.0,0.0,10.0,0.131068930222637,10.0,-0.08617777074911219,10.0,-0.0412892913283506,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2286.78,2286.78,2286.78,2286.78,2286.78,2307.45,2294.96,2306.41,2017,2,28,-0.0363058737064426,0.02357309411888507,False,False,False,1,False
51,2017-03-01,0.9424913810469185,1.1401593375688304,-0.1976679565219119,9.75,4.3,2332.97,-0.2999999999999998,-0.25,-0.21112799001511892,10.0,-0.11886215537581134,10.0,0.0,10.0,0.0,10.0,0.05309350805353918,10.0,0.022755521392292838,10.0,0.034170549317338435,10.0,0.19694376466827418,10.0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2340.04,2286.78,2286.78,2286.78,2286.78,2285.64,2282.65,2342.73,2017,3,1,-0.06779494197990042,0.022140920216320345,False,False,False,2,False
52,2017-03-02,1.0302432793328802,0.8674934692546655,0.16274981007821462,9.75,4.3,2338.69,0.0,0.0,-0.1976679565219119,9.75,-0.21112799001511892,10.0,-0.11886215537581134,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.270095094760295,10.0,0.4346808287785116,10.0,4.3,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2332.97,2340.04,2286.78,2286.78,2286.78,2286.78,2236.21,2364.18,2017,3,2,-0.044544969111584044,0.02846591202457319,False,False,False,3,False
53,2017-03-03,0.9810719145252401,0.9122794827942109,0.06879243173102925,9.75,4.3,2334.69,0.0,0.0,0.16274981007821462,9.75,-0.1976679565219119,9.75,-0.21112799001511892,10.0,-0.11886215537581134,10.0,0.0,10.0,0.05309350805353918,10.0,0.08408639051407372,10.0,0.18355288435489064,10.0,4.3,4.3,4.6,4.6,4.6,4.6,4.6,4.6,2338.69,2332.97,2340.04,2286.78,2286.78,2286.78,2272.45,2356.4,2017,3,3,-0.042302265729085464,0.027648704939494097,False,False,False,4,False
54,2017-03-04,0.0,0.0,0.0,9.75,4.3,2327.25,0.0,0.0,0.06879243173102925,9.75,0.16274981007821462,9.75,-0.1976679565219119,9.75,-0.21112799001511892,10.0,-0.11886215537581134,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.3,4.3,4.3,4.6,4.6,4.6,4.6,4.6,2334.69,2338.69,2332.97,2340.04,2286.78,2286.78,2300.29,2319.04,2017,3,4,-0.042302265729085464,0.024871503409185463,False,False,False,5,True
55,2017-03-05,0.0,0.0,0.0,9.75,4.3,2327.25,0.0,0.0,0.0,9.75,0.06879243173102925,9.75,0.16274981007821462,9.75,-0.1976679565219119,9.75,-0.21112799001511892,10.0,0.0,10.0,0.0,10.0,0.0,10.0,4.3,4.3,4.3,4.3,4.6,4.6,4.6,4.6,2327.25,2334.69,2338.69,2332.97,2340.04,2286.78,2300.29,2319.04,2017,3,5,-0.042302265729085464,0.024645130111338162,False,False,False,6,True
56,2017-03-06,1.0009637632255912,1.089702311078183,-0.08873854785259175,9.75,4.3,2327.25,0.0,0.0,0.0,9.75,0.0,9.75,0.06879243173102925,9.75,0.16274981007821462,9.75,-0.1976679565219119,9.75,-0.11886215537581134,10.0,-0.02475851828154834,10.0,-0.19046988785110308,10.0,4.3,4.3,4.3,4.3,4.3,4.6,4.6,4.6,2327.25,2327.25,2334.69,2338.69,2332.97,2286.78,2300.29,2319.04,2017,3,6,-0.037998893225768375,0.021687178516251772,False,False,False,0,False
57,2017-03-07,0.9395876075006451,0.8876461851668224,0.05194142233382271,9.75,4.3,2309.12,0.0,0.0,-0.08873854785259175,9.75,0.0,9.75,0.0,9.75,0.06879243173102925,9.75,0.16274981007821462,9.75,-0.21112799001511892,10.0,0.131068930222637,10.0,-0.08617777074911219,10.0,4.3,4.3,4.3,4.3,4.3,4.6,4.6,4.6,2327.25,2327.25,2327.25,2334.69,2338.69,2340.04,2307.45,2294.96,2017,3,7,-0.0004175486044910026,0.023418559260712526,False,False,False,1,False
